Date,Open,High,Low,Close,Adj Close,Volume
1965/6/16,1.139918,1.168724,1.135803,1.150206,0.328731,1445600
1965/6/17,1.150206,1.158436,1.139918,1.139918,0.32579,504000
1965/6/18,1.139918,1.154321,1.119342,1.125514,0.321674,1117800
1965/6/21,1.117284,1.117284,1.102881,1.113169,0.318145,358200
1965/6/22,1.113169,1.133745,1.113169,1.113169,0.318145,467400
1965/6/23,1.113169,1.123457,1.09465,1.102881,0.315205,461600
1965/6/24,1.100823,1.100823,1.078189,1.09465,0.312853,1160000
1965/6/25,1.09465,1.117284,1.088477,1.09465,0.312853,2806400
1965/6/28,1.09465,1.098765,1.041152,1.05144,0.300503,2253600
1965/6/29,1.05144,1.09465,1.047325,1.08642,0.310501,3553400
1965/6/30,1.092593,1.111111,1.092593,1.100823,0.314617,1305800
1965/7/1,1.100823,1.123457,1.090535,1.121399,0.320498,704600
1965/7/2,1.121399,1.13786,1.119342,1.13786,0.325202,674000
1965/7/6,1.13786,1.148148,1.135803,1.139918,0.32579,619400
1965/7/7,1.13786,1.13786,1.127572,1.131687,0.323438,613200
1965/7/8,1.131687,1.158436,1.12963,1.154321,0.329907,425000
1965/7/9,1.154321,1.168724,1.154321,1.166667,0.333435,631800
1965/7/12,1.166667,1.185185,1.160494,1.17284,0.335199,321600
1965/7/13,1.17284,1.179012,1.168724,1.17284,0.335199,297200
1965/7/14,1.174897,1.209877,1.174897,1.209877,0.345785,795600
1965/7/15,1.209877,1.22428,1.193416,1.193416,0.34108,601200
1965/7/16,1.193416,1.195473,1.183128,1.195473,0.341668,321600
1965/7/19,1.197531,1.226337,1.197531,1.226337,0.350489,564600
1965/7/20,1.226337,1.244856,1.187243,1.197531,0.342256,2551400
1965/7/21,1.197531,1.220165,1.193416,1.193416,0.34108,759000
1965/7/22,1.193416,1.205761,1.1893,1.195473,0.341668,327800
1965/7/23,1.197531,1.228395,1.197531,1.222222,0.349313,1190600
1965/7/26,1.23251,1.273663,1.23251,1.273663,0.364015,2381400
1965/7/27,1.271605,1.271605,1.242798,1.255144,0.358722,2180600
1965/7/28,1.255144,1.283951,1.255144,1.27572,0.364603,2430000
1965/7/29,1.27572,1.288066,1.271605,1.273663,0.364015,1293600
1965/7/30,1.273663,1.286008,1.263374,1.269547,0.362839,844200
1965/8/2,1.269547,1.277778,1.255144,1.263374,0.361074,850400
1965/8/3,1.26749,1.296296,1.26749,1.288066,0.368131,1913400
1965/8/4,1.288066,1.308642,1.27572,1.306584,0.375826,1360800
1965/8/5,1.306584,1.312757,1.283951,1.292181,0.371682,1099200
1965/8/6,1.292181,1.302469,1.286008,1.292181,0.371682,449400
1965/8/9,1.300412,1.320988,1.300412,1.320988,0.379968,1871000
1965/8/10,1.320988,1.333333,1.31893,1.320988,0.379968,1530800
1965/8/11,1.320988,1.32716,1.308642,1.314815,0.378193,734600
1965/8/12,1.314815,1.320988,1.306584,1.312757,0.377601,473600
1965/8/13,1.312757,1.323045,1.308642,1.314815,0.378193,722600
1965/8/16,1.314815,1.316872,1.292181,1.300412,0.37405,874800
1965/8/17,1.300412,1.312757,1.290123,1.312757,0.377601,904800
1965/8/18,1.308642,1.308642,1.296296,1.296296,0.372866,558800
1965/8/19,1.296296,1.298354,1.271605,1.273663,0.366356,886800
1965/8/20,1.277778,1.283951,1.277778,1.281893,0.368723,789600
1965/8/23,1.281893,1.288066,1.27572,1.281893,0.368723,631800
1965/8/24,1.281893,1.312757,1.277778,1.312757,0.377601,710400
1965/8/25,1.316872,1.341564,1.316872,1.341564,0.385887,1895400
1965/8/26,1.347737,1.372428,1.347737,1.366255,0.392989,2247600
1965/8/27,1.366255,1.372428,1.343621,1.343621,0.386479,1184400
1965/8/30,1.343621,1.358025,1.339506,1.358025,0.390622,710400
1965/8/31,1.358025,1.364197,1.355967,1.36214,0.391805,643800
1965/9/1,1.36214,1.36214,1.339506,1.343621,0.386479,619400
1965/9/2,1.343621,1.358025,1.341564,1.351852,0.388846,649800
1965/9/3,1.351852,1.390947,1.349794,1.388889,0.399499,1518600
1965/9/7,1.388889,1.407407,1.384774,1.40535,0.404234,1269200
1965/9/8,1.409465,1.45679,1.409465,1.452675,0.417847,2253600
1965/9/9,1.452675,1.462963,1.44856,1.450617,0.417255,1397000
1965/9/10,1.454733,1.522634,1.454733,1.522634,0.43797,3243800
1965/9/13,1.522634,1.576132,1.518519,1.534979,0.441521,2843000
1965/9/14,1.530864,1.530864,1.45679,1.473251,0.423765,3183200
1965/9/15,1.477366,1.510288,1.477366,1.506173,0.433235,1184400
1965/9/16,1.506173,1.512346,1.475309,1.497942,0.430867,1105400
1965/9/17,1.497942,1.530864,1.473251,1.530864,0.440337,1803800
1965/9/20,1.539095,1.555556,1.539095,1.539095,0.442704,1172000
1965/9/21,1.539095,1.553498,1.518519,1.526749,0.439154,1275600
1965/9/22,1.526749,1.611111,1.518519,1.596708,0.459276,2697200
1965/9/23,1.596708,1.633745,1.592593,1.611111,0.463419,1828200
1965/9/24,1.611111,1.627572,1.590535,1.611111,0.463419,1731000
1965/9/27,1.62963,1.728395,1.62963,1.709877,0.491828,2715200
1965/9/28,1.709877,1.777778,1.699588,1.771605,0.509584,2891600
1965/9/29,1.771605,1.773663,1.687243,1.697531,0.488277,3006800
1965/9/30,1.697531,1.73251,1.646091,1.646091,0.473481,2691000
1965/10/1,1.646091,1.703704,1.617284,1.666667,0.479399,5017800
1965/10/4,1.683128,1.695473,1.683128,1.687243,0.485318,844200
1965/10/5,1.687243,1.699588,1.670782,1.670782,0.480583,1233000
1965/10/6,1.670782,1.699588,1.648148,1.687243,0.485318,880400
1965/10/7,1.687243,1.695473,1.670782,1.683128,0.484134,661800
1965/10/8,1.683128,1.699588,1.683128,1.687243,0.485318,1044800
1965/10/11,1.697531,1.742798,1.697531,1.742798,0.501298,1166400
1965/10/12,1.748971,1.786008,1.748971,1.777778,0.511359,1105400
1965/10/13,1.777778,1.781893,1.740741,1.759259,0.506032,631800
1965/10/14,1.759259,1.761317,1.722222,1.722222,0.495379,510200
1965/10/15,1.722222,1.744856,1.718107,1.718107,0.494195,443000
1965/10/18,1.718107,1.751029,1.711934,1.726337,0.496563,741000
1965/10/19,1.744856,1.806584,1.744856,1.792181,0.515502,2654400
1965/10/20,1.792181,1.816872,1.77572,1.814815,0.522013,1725200
1965/10/21,1.814815,1.841564,1.806584,1.808642,0.520237,1360800
1965/10/22,1.808642,1.87037,1.808642,1.837449,0.528523,1822400
1965/10/25,1.837449,1.864197,1.73251,1.8107,0.520829,2308400
1965/10/26,1.81893,1.874486,1.81893,1.860082,0.535033,2028800
1965/10/27,1.888889,1.967078,1.888889,1.94856,0.560483,2794400
1965/10/28,1.94856,1.975309,1.897119,1.940329,0.558115,2630000
1965/10/29,1.950617,2.041152,1.950617,2.034979,0.585341,1731000
1965/11/1,2.034979,2.067901,1.985597,2.061728,0.59787,1512200
1965/11/3,2.061728,2.061728,2.004115,2.022634,0.586534,1366400
1965/11/4,2.022634,2.037037,2.00823,2.00823,0.582357,795600
1965/11/5,2.016461,2.04321,2.016461,2.018518,0.58534,753200
1965/11/8,2.018518,2.022634,1.993827,2.012346,0.58355,1372800
1965/11/9,2.012346,2.012346,1.958848,1.981481,0.5746,1682400
1965/11/10,1.981481,1.987654,1.95679,1.95679,0.56744,486000
1965/11/11,1.95679,1.987654,1.925926,1.973251,0.572213,856200
1965/11/12,1.94856,1.94856,1.893004,1.923868,0.557893,9276200
1965/11/15,1.938272,1.979424,1.938272,1.946502,0.564456,3122400
1965/11/16,1.967078,2.030864,1.967078,2.022634,0.586534,1840400
1965/11/17,2.037037,2.069959,2.037037,2.049383,0.59429,2083400
1965/11/18,2.067901,2.090535,2.067901,2.090535,0.606224,1305800
1965/11/19,2.098765,2.187243,2.098765,2.185185,0.633671,3590000
1965/11/22,2.185185,2.230453,2.123457,2.164609,0.627704,2211200
1965/11/23,2.164609,2.191358,2.144033,2.146091,0.622334,1767600
1965/11/24,2.150206,2.1893,2.150206,2.168724,0.628898,765200
1965/11/26,2.172839,2.238683,2.172839,2.238683,0.649184,1275600
1965/11/29,2.271605,2.312757,2.271605,2.288066,0.663505,1658000
1965/11/30,2.288066,2.304527,2.244856,2.302469,0.667682,1317800
1965/12/1,2.302469,2.3107,2.279835,2.290123,0.664101,1026200
1965/12/2,2.286008,2.286008,2.242798,2.242798,0.650378,850400
1965/12/3,2.242798,2.255144,2.199589,2.209877,0.640831,729000
1965/12/6,2.1893,2.1893,2.123457,2.168724,0.628898,2770200
1965/12/7,2.174897,2.271605,2.174897,2.271605,0.658731,1524600
1965/12/8,2.271605,2.308642,2.263375,2.281893,0.661715,1506600
